PKID|IDSucursal|IDReporteImpresion|IDNumCpContable|Codigo|Descripcion|Abreviacion|TipoCp|Numero|Serie|LongitudNumero|LongitudSerie|MaximoNumeroItems|PeriodoAnulacion|NumeracionAutomatica|NumeracionContable|RequiereMotivoAnulacion|GenerarNumeracionAlGuardar|PermitirFechasFuturas|PermitirFechasDiferidas|Imprimible|IDTipoComprobantePago|EsComprobantePago|IDImpuesto|TieneImpuesto|PreciosIncImpto|LibroDiario|Tercero|Activo|ResumirEnLibroAuxiliar|PermitirFechasPasadas|PercepcionSinMontoMinimo|IDFormatoImpresionElectronico|IDICB|TieneICB
600004287|1|348879E3-D0E5-4DCD-8EEF-E0D1D7950616|0|00VC05|Voucher Contable de Leasing|00VC05|VoucherContable|908|05|7|3|100|5|true|false|false|true|false|false|true|0|false|0|false|false|false|false|true|false|true|false||0|false
600004288|1|348879E3-D0E5-4DCD-8EEF-E0D1D7950616|0|00VC06|Voucher Contable de Mercadería|00VC06|VoucherContable|345|06|7|3|100|5|true|false|false|true|false|false|true|0|false|0|false|false|false|false|true|false|true|false||0|false
600004289|1|348879E3-D0E5-4DCD-8EEF-E0D1D7950616|0|00VC07|Voucher Contable de Activos|00VC07|VoucherContable|103|07|7|3|100|5|true|false|false|true|false|false|true|0|false|0|false|false|false|false|true|false|true|false||0|false
600004290|1|348879E3-D0E5-4DCD-8EEF-E0D1D7950616|0|00VC08|Voucher Contable de Intereses|00VC08|VoucherContable|1184|08|7|3|100|5|true|false|false|true|false|false|true|0|false|0|false|false|false|false|true|false|true|false|0|0|false
600004291|1|348879E3-D0E5-4DCD-8EEF-E0D1D7950616|0|00VC09|Voucher Contable de FED|00VC09|VoucherContable|476|09|7|3|100|5|true|false|false|true|false|false|true|0|false|0|false|false|false|false|true|false|true|false||0|false
600004292|1|348879E3-D0E5-4DCD-8EEF-E0D1D7950616|0|00VC10|Voucher Contable de Intereses Financiero|00VC10|VoucherContable|328|10|7|3|100|5|true|false|false|true|false|false|true|0|false|0|false|false|false|false|true|false|true|false||0|false
600004293|1|348879E3-D0E5-4DCD-8EEF-E0D1D7950616|0|00VC11|Voucher Contable Depreciación|00VC11|VoucherContable|348|11|7|3|100|60|true|false|false|true|false|false|true|0|false|0|false|false|false|false|true|false|true|false||0|false
600004294|1|348879E3-D0E5-4DCD-8EEF-E0D1D7950616|0|00VC12|Voucher Contable de Amortización|00VC12|VoucherContable|132|12|7|3|100|5|true|false|false|true|false|false|true|0|false|0|false|false|false|false|true|false|true|false||0|false
600004295|1|348879E3-D0E5-4DCD-8EEF-E0D1D7950616|0|00VC13|Voucher Contable de Renta Mensual|00VC13|VoucherContable|508|13|7|3|100|5|true|false|false|true|false|false|true|0|false|0|false|false|false|false|true|false|true|false||0|false
600004296|1|348879E3-D0E5-4DCD-8EEF-E0D1D7950616|0|00VC14|Voucher Contable de Prorrata IGV|00VC14|VoucherContable|299|14|7|3|100|14|true|false|false|true|false|false|true|0|false|0|false|false|false|false|true|false|true|false||0|false
600004297|1|348879E3-D0E5-4DCD-8EEF-E0D1D7950616|0|00VC15|Voucher Contable de Retiro de Bienes_Consumo|00VC15|VoucherContable|143|15|7|3|100|5|true|false|false|true|false|false|true|0|false|0|false|false|false|false|true|false|true|false||0|false
600004298|1|348879E3-D0E5-4DCD-8EEF-E0D1D7950616|0|00VC16|Voucher Contable de Honorarios|00VC16|VoucherContable|3|16|7|3|100|5|true|false|false|true|false|false|true|0|false|0|false|false|false|false|true|false|false|false||0|false
600004299|1|348879E3-D0E5-4DCD-8EEF-E0D1D7950616|0|00VC17|Voucher Contable de Reconocimiento Proveedores|00VC17|VoucherContable|763|17|7|3|100|5|true|false|false|true|false|false|true|0|false|0|false|false|false|false|true|false|true|false||0|false
600004300|1|348879E3-D0E5-4DCD-8EEF-E0D1D7950616|0|00VC18|Voucher Contable distribución dividendos|00VC18|VoucherContable|82|18|7|3|100|5|true|false|false|true|false|true|true|0|false|0|false|false|false|false|true|false|true|false||0|false
600004301|1|348879E3-D0E5-4DCD-8EEF-E0D1D7950616|0|00VC19|Voucher Contable de Remuneraciones|00VC19|VoucherContable|870|19|7|3|100|5|true|false|false|true|false|true|true|0|false|0|false|false|false|false|true|false|true|false||0|false
600004302|1|348879E3-D0E5-4DCD-8EEF-E0D1D7950616|0|00VC20|Voucher Contable de Beneficios Sociales|00VC20|VoucherContable|151|20|7|3|100|5|true|false|false|true|false|true|true|0|false|0|false|false|false|false|true|false|true|false||0|false
600004303|1|348879E3-D0E5-4DCD-8EEF-E0D1D7950616|0|00VC21|Voucher Contable de Alquileres|00VC21|VoucherContable|507|21|7|3|100|5|true|false|false|true|false|false|true|0|false|0|false|false|false|false|true|false|true|false||0|false
600004304|1|348879E3-D0E5-4DCD-8EEF-E0D1D7950616|0|00VC22|Voucher Contable de Servicios Publicos|00VC22|VoucherContable|322|22|7|3|100|5|true|false|false|true|false|false|true|0|false|0|false|false|false|false|true|false|true|false||0|false
600004305|1|348879E3-D0E5-4DCD-8EEF-E0D1D7950616|0|00VC23|Voucher Contable de IGV Reparable|00VC23|VoucherContable|382|23|7|3|100|5|true|false|false|true|false|false|true|0|false|0|false|false|false|false|true|false|true|false||0|false
600004306|1|348879E3-D0E5-4DCD-8EEF-E0D1D7950616|0|00VC24|Voucher Contable de OF62|00VC24|VoucherContable|1657|24|7|3|100|5|true|false|false|true|false|false|true|0|false|0|false|false|false|false|true|false|true|false||0|false
600004307|300000005|0|0|P03MP03|PEDIDO 03MP03|P03MP03|Pedido|60071|03MP03|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004310|1|0|0|P01VTN01|PEDIDO 01VTN01|P01VTN01|Pedido|2161|01VTN01|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004311|1|0|0|P01VTN02|PEDIDO 01VTN02|P01VTN02|Pedido|2275|01VTN02|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004312|1|0|0|P01VTN03|PEDIDO 01VTN03|P01VTN03|Pedido|1795|01VTN03|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004313|1|0|0|P01VTN04|PEDIDO 01VTN04|P01VTN04|Pedido|1961|01VTN04|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004314|1|0|0|P01VTN05|PEDIDO 01VTN05|P01VTN05|Pedido|2012|01VTN05|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004315|1|0|0|P01VTN06|PEDIDO 01VTN06|P01VTN06|Pedido|2054|01VTN06|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004316|1|0|0|P01VTN07|PEDIDO 01VTN07|P01VTN07|Pedido|2038|01VTN07|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004317|1|0|0|P01VTN08|PEDIDO 01VTN08|P01VTN08|Pedido|2196|01VTN08|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004320|1|0|0|999C|VOUCHER CIERRE CONTABLE|999C|VoucherContable|20|999|7|4|100000|1|true|false|false|true|true|true|false|0|false|0|false|false|false|false|true|false|true|false||0|false
600004322|300000004|0|0|P02B21|PEDIDO 02B21|P02B21|Pedido|35184|02B21|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004323|300000004|0|0|P02B22|PEDIDO 02B22|P02B22|Pedido|29850|02B22|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false||0|false
600004324|300000004|0|0|P02B23|PEDIDO 02B23|P02B23|Pedido|31252|02B23|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false||0|false
600004325|300000004|0|0|P02B24|PEDIDO 02B24|P02B24|Pedido|31259|02B24|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|false|false|0|0|false
600004326|300000004|0|0|P02MP05|PEDIDO 02MP05|P02MP05|Pedido|84329|02MP05|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004327|300000004|0|0|P02MP06|PEDIDO 02MP06|P02MP06|Pedido|47209|02MP06|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004328|300000004|0|0|P02MY04|PEDIDO 02MY04|P02MY04|Pedido|11304|02MY04|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004330|1|0|0|P01VTN09|PEDIDO 01VTN09|P01VTN09|Pedido|1947|01VTN09|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004331|1|0|0|P01VTN10|PEDIDO 01VTN10|P01VTN10|Pedido|2074|01VTN10|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004332|1|0|0|P01VTN11|PEDIDO 01VTN11|P01VTN11|Pedido|1805|01VTN11|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004333|1|0|0|P01VTN12|PEDIDO 01VTN12|P01VTN12|Pedido|1514|01VTN12|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004336|300000004|0|0|P02MPE07|PEDIDO 02MPE07|P02MPE07|Pedido|2056|02MPE07|7|7|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false||0|false
600004337|1|0|0|LI001|Lista de Inventario 001|LI001|ListaInventario|4|001|7|5|30|30|true|false|false|true|false|false|false|0|false|0|false|false|false|false|true|false|false|false|0|0|false
600004338|1|0|0|TI001|TOMA DE INVENTARIO 001|TI001|TomaInventario|6|001|7|3|30|30|true|false|false|true|false|false|false|0|false|0|false|false|false|false|true|false|false|false|0|0|false
600004340|300000005|0|0|P03A31|PEDIDO 03A31|P03A31|Pedido|35457|03A31|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004341|300000005|0|0|P03C25|PEDIDO 03C25|P03C25|Pedido|41133|03C25|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004342|300000005|0|0|P03C26|PEDIDO 03C26|P03C26|Pedido|43206|03C26|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004343|300000005|0|0|P03C27|PEDIDO 03C27|P03C27|Pedido|42356|03C27|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004344|300000005|0|0|P03C28|PEDIDO 03C28|P03C28|Pedido|45699|03C28|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004345|300000005|0|0|P03C29|PEDIDO 03C29|P03C29|Pedido|44091|03C29|7|5|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004346|300000005|0|0|P03C30|PEDIDO 03C30|P03C30|Pedido|44487|03C30|7|5|300|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004347|1|54255AD9-7ADC-45D1-8268-B2116B32D461|0|01|FACTURA ELECTRONICA F001|F001|Venta|2301584|F001|8|4|10|2|true|false|true|true|true|false|true|1|true|1|true|true|false|false|false|false|true|false|0|0|false
600004348|1|ADEB1BC8-D134-4FE3-B887-103C977BA71A|0|03|BOLETA ELECTRONICA B001|B001|Venta|5327109|B001|8|4|10|3|true|false|true|true|true|false|true|4|true|1|true|true|false|false|false|false|true|false|0|0|false
600004349|1|8CA6FEC0-B6E1-4E46-BAA4-A87BFD8F05AB|0|07|NOTA DE CREDITO ELECTRONICA BN02 (BOLETAS)|BN02|NotaCredito|1152|BN02|8|4|20|1|true|false|true|true|true|false|true|6|true|1|true|true|false|false|false|false|true|false|0|0|false
600004350|1|8CA6FEC0-B6E1-4E46-BAA4-A87BFD8F05AB|0|07|NOTA DE CREDITO ELECTRONICA BV_FV|N01|NotaCredito|198922|N01|8|3|20|1|true|false|true|true|true|false|true|6|true|1|true|true|false|false|false|false|false|false|0|0|false
600004351|1|E06B6591-5768-4262-BA7B-F31431011E51|0|01|TICKET FACTURA ELECTRONICA FT01|FT01|Venta|1863|FT01|8|4|15|0|true|false|true|true|false|false|true|1|true|1|true|true|false|false|false|false|true|false|0|0|false
600004352|1|E06B6591-5768-4262-BA7B-F31431011E51|0|03|TICKET BOLETA ELECTRONICA BT01|BT01|Venta|23613|BT01|8|4|13|0|true|false|true|true|true|false|true|4|true|1|true|true|false|false|false|false|true|false|0|0|false
600004353|300000005|0|0|P03MP04|PEDIDO 03MP04|P03MP04|Pedido|49620|03MP04|7|6|500|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004354|1|ADEB1BC8-D134-4FE3-B887-103C977BA71A|0|03|BOLETA ELECTRONICA BE02|BE02|Venta|40721|BE02|8|4|10|0|true|false|true|true|true|false|true|4|true|1|true|true|false|false|false|false|true|false|0|0|false
600004355|1|54255AD9-7ADC-45D1-8268-B2116B32D461|0|01|FACTURA ELECTRONICA FE02|FE02|Venta|13214|FE02|8|4|10|3|true|false|true|true|true|false|true|1|true|1|true|true|false|false|false|false|true|false|0|0|false
600004357|1|8CA6FEC0-B6E1-4E46-BAA4-A87BFD8F05AB|0|07|NOTA DE CREDITO ELECTRONICA FN03 (FACTURAS)|FN03|NotaCredito|3019|FN03|8|4|20|0|true|false|true|true|true|false|true|6|true|1|true|true|false|false|false|false|true|false|0|0|false
600004358|1|92289064-28CB-4205-8655-0C16C7C0208D|0|01CTP|01transferencia CAJA FINANCIERA NORTE|01CTP|Caja|0||7|3|10|3|false|false|false|false|false|false|true|0|false|0|false|false|false|false|true|false|true|false|0|0|false
600004359|300000004|92289064-28CB-4205-8655-0C16C7C0208D|0|02CTP|02Comprobante de transferencia FINANCIERA|02CTP|Caja|0||7|3|10|60|false|false|false|false|false|false|true|0|false|0|false|false|false|false|true|false|true|false|0|0|false
600004360|300000005|92289064-28CB-4205-8655-0C16C7C0208D|0|03CTP|03Comprobante de transferencia FINANCIERA|03CTP|Caja|0||7|3|10|2|false|false|false|false|false|false|true|0|false|0|false|false|false|false|true|false|false|false|0|0|false
600004363|1|54255AD9-7ADC-45D1-8268-B2116B32D461|0|08|NOTA DEBITO ELECTRÓNICA FD01|FD11|NotaDebito|6|FD11|8|4|13|1|true|false|true|true|true|false|true|7|true|1|true|true|false|false|true|false|false|false|0|0|false
600004364|300000005|0|0|P03MY05|PEDIDO 03MY05|P03MY05|Pedido|8977|03MY05|7|6|100|365|true|false|false|true|true|true|false|0|false|1|true|true|false|false|true|false|true|false|0|0|false
600004365|1|A4773203-9250-4B72-BB34-0CA20C5B7E4D|69|01RSD|Recibo Salida DESCUENTOS Norte|01RSD|Caja|583|100|8|4|20|0|true|true|false|true|false|false|true|28|true|0|false|false|false|false|true|false|true|false|0|0|false
600004366|300000004|A4773203-9250-4B72-BB34-0CA20C5B7E4D|96|02RSD|Recibo Salida DESCUENTOS Centro|02RSD|Caja|421|200|8|4|20|0|true|true|false|true|false|false|true|28|true|0|false|false|false|false|true|false|true|false|0|0|false
600004367|300000005|A4773203-9250-4B72-BB34-0CA20C5B7E4D|120|03RSD|Recibo Salida DESCUENTOS Este|03RSD|Caja|1039|300|8|4|20|31|true|true|false|true|false|false|true|28|true|0|false|false|false|false|true|false|true|false|0|0|false
600004370|300000004|A4773203-9250-4B72-BB34-0CA20C5B7E4D|47|02RED|Recibo Entrada DESCUENTOS Centro|02RED|Caja|1035|200|8|4|50|1|true|true|false|true|false|false|true|28|true|0|false|false|false|false|true|false|true|false|0|0|false
600004371|1|A4773203-9250-4B72-BB34-0CA20C5B7E4D|5|01RED|Recibo Entrada DESCUENTOS Norte|01RED|Caja|2436|100|8|4|50|1|true|true|false|true|false|false|true|28|true|0|false|false|false|false|true|false|true|false|0|0|false
600004372|300000005|A4773203-9250-4B72-BB34-0CA20C5B7E4D|54|03RED|Recibo Entrada DESCUENTOS Este|03RED|Caja|1256|300|8|4|50|1|true|true|false|true|false|false|true|0|false|0|false|false|false|false|true|false|true|false|0|0|false
600004375|300000004|ADEB1BC8-D134-4FE3-B887-103C977BA71A|0|03|BOLETA ELECTRONICA B004|B004|Venta|1561708|B004|8|4|10|0|true|false|true|true|true|false|true|4|true|1|true|true|false|false|false|false|true|false|0|0|false
600004376|300000004|ADEB1BC8-D134-4FE3-B887-103C977BA71A|0|03|BOLETA ELECTRONICA BE05|BE05|Venta|28484|BE05|8|4|10|0|true|false|true|true|true|false|true|4|true|1|true|true|false|false|false|false|true|false|0|0|false
600004377|300000004|E06B6591-5768-4262-BA7B-F31431011E51|0|03|TICKET BOLETA ELECTRONICA BT04|BT04|Venta|16364|BT04|8|4|13|0|true|false|true|true|true|false|true|4|true|1|true|true|false|false|false|false|true|false|0|0|false
600004378|300000004|54255AD9-7ADC-45D1-8268-B2116B32D461|0|01|FACTURA ELECTRONICA F004|F004|Venta|1128241|F004|8|4|10|2|true|false|true|true|true|false|true|1|true|1|true|true|false|false|false|false|true|false|0|0|false
600004379|300000004|54255AD9-7ADC-45D1-8268-B2116B32D461|0|01|FACTURA ELECTRONICA FE05|FE05|Venta|19088|FE05|8|4|10|2|true|false|true|true|true|false|true|1|true|1|true|true|false|false|false|false|true|false|0|0|false
600004380|1|5AA1C9F1-9C6A-44D3-AFCB-3B7AC0003F8A|0|01|FACTURA ELECTRONICA FE06(SERVICIOS)|FE06|Venta|1686|FE06|8|4|20|0|true|false|true|true|true|false|true|1|true|1|true|true|false|false|false|false|true|false|0|0|false
600004381|300000004|E06B6591-5768-4262-BA7B-F31431011E51|0|01|TICKET FACTURA ELECTRONICA FT04|FT04|Venta|664|FT04|8|4|10|0|true|false|true|true|false|false|true|1|true|1|true|true|false|false|false|false|true|false|0|0|false
600004382|300000004|8CA6FEC0-B6E1-4E46-BAA4-A87BFD8F05AB|0|07|NOTA DE CREDITO ELECTRONICA BN03 (BOLETAS)|BN03|NotaCredito|163|BN03|8|4|20|0|true|false|true|true|true|false|true|6|true|1|true|true|false|false|false|false|false|false|0|0|false
600004383|300000004|8CA6FEC0-B6E1-4E46-BAA4-A87BFD8F05AB|0|07|NOTA DE CREDITO ELECTRONICA FN02 (FACTURAS)|FN02|NotaCredito|3742|FN02|8|4|20|0|true|false|true|true|true|false|true|6|true|1|true|true|false|false|false|false|false|false|0|0|false
600004384|300000004|8CA6FEC0-B6E1-4E46-BAA4-A87BFD8F05AB|0|07|NOTA DE CREDITO ELECTRONICA BV_FV|N04|NotaCredito|96558|N04|8|3|20|0|true|false|true|true|true|false|true|6|true|1|true|true|false|false|false|false|true|false|0|0|false
600004385|300000005|ADEB1BC8-D134-4FE3-B887-103C977BA71A|0|03|BOLETA ELECTRONICA BE03|BE03|Venta|3867284|BE03|8|4|10|0|true|false|true|true|true|false|true|4|true|1|true|true|false|false|false|false|true|false|0|0|false
600004386|300000005|ADEB1BC8-D134-4FE3-B887-103C977BA71A|0|03|BOLETA ELECTRONICA BE04|BE04|Venta|63707|BE04|8|4|10|0|true|false|true|true|true|false|true|4|true|1|true|true|false|false|false|false|true|false|0|0|false
600004388|300000005|54255AD9-7ADC-45D1-8268-B2116B32D461|0|01|FACTURA ELECTRONICA FE08|FE08|Venta|18582|FE08|8|4|10|0|true|false|true|true|true|false|true|1|true|1|true|true|false|false|false|false|true|false||0|false
600004389|300000005|54255AD9-7ADC-45D1-8268-B2116B32D461|0|01|FACTURA ELECTRONICA FE07|FE07|Venta|1215916|FE07|8|4|10|0|true|false|true|true|true|false|true|1|true|1|true|true|false|false|false|false|true|false|0|0|false
600004390|300000005|E06B6591-5768-4262-BA7B-F31431011E51|0|01|TICKET FACTURA ELECTRONICA FT03|FT03|Venta|140|FT03|8|4|13|0|true|false|true|true|false|false|true|1|true|1|true|true|false|false|false|false|true|false|0|0|false
600004391|300000005|E06B6591-5768-4262-BA7B-F31431011E51|0|03|TICKET BOLETA ELECTRONICA BT02|BT02|Venta|16055|BT02|8|4|13|0|true|false|true|true|true|false|true|4|true|1|true|true|false|false|false|false|true|false||0|false
600004392|300000005|8CA6FEC0-B6E1-4E46-BAA4-A87BFD8F05AB|0|07|NOTA DE CREDITO ELECTRONICA BN05 (BOLETAS)|BN05|NotaCredito|201|BN05|8|4|20|0|true|false|true|true|true|false|true|6|true|1|true|true|false|false|false|false|false|false|0|0|false
